status,file,key,error
uploaded,"C:\Users\dhwan\Desktop\sparesco-catalog\imports\Argo Hytos\images\000064_77e6b0009188.jpg","argo-hytos/000064_77e6b0009188.jpg",""
uploaded,"C:\Users\dhwan\Desktop\sparesco-catalog\imports\Argo Hytos\images\000061_bb471c0c9340.jpg","argo-hytos/000061_bb471c0c9340.jpg",""
uploaded,"C:\Users\dhwan\Desktop\sparesco-catalog\imports\Argo Hytos\images\000065_98a2809679d7.png","argo-hytos/000065_98a2809679d7.png",""
uploaded,"C:\Users\dhwan\Desktop\sparesco-catalog\imports\Argo Hytos\images\000072_f2f8991dcc39.jpg","argo-hytos/000072_f2f8991dcc39.jpg",""
uploaded,"C:\Users\dhwan\Desktop\sparesco-catalog\imports\Argo Hytos\images\000073_1985c5d4890e.png","argo-hytos/000073_1985c5d4890e.png",""
uploaded,"C:\Users\dhwan\Desktop\sparesco-catalog\imports\Argo Hytos\images\000074_b56e6ad12222.jpg","argo-hytos/000074_b56e6ad12222.jpg",""
uploaded,"C:\Users\dhwan\Desktop\sparesco-catalog\imports\Argo Hytos\images\000075_8ceae5bc5bd1.jpg","argo-hytos/000075_8ceae5bc5bd1.jpg",""
uploaded,"C:\Users\dhwan\Desktop\sparesco-catalog\imports\Argo Hytos\images\000063_309e445af783.jpg","argo-hytos/000063_309e445af783.jpg",""
uploaded,"C:\Users\dhwan\Desktop\sparesco-catalog\imports\Argo Hytos\images\000071_58d1ef61bbb5.jpg","argo-hytos/000071_58d1ef61bbb5.jpg",""
uploaded,"C:\Users\dhwan\Desktop\sparesco-catalog\imports\Argo Hytos\images\000079_bac4b369e19a.jpg","argo-hytos/000079_bac4b369e19a.jpg",""
uploaded,"C:\Users\dhwan\Desktop\sparesco-catalog\imports\Argo Hytos\images\000081_897f9f0956b8.jpg","argo-hytos/000081_897f9f0956b8.jpg",""
uploaded,"C:\Users\dhwan\Desktop\sparesco-catalog\imports\Argo Hytos\images\000078_f3e1a64deb38.jpg","argo-hytos/000078_f3e1a64deb38.jpg",""
uploaded,"C:\Users\dhwan\Desktop\sparesco-catalog\imports\Argo Hytos\images\000076_4b4b8d4d3158.jpg","argo-hytos/000076_4b4b8d4d3158.jpg",""
uploaded,"C:\Users\dhwan\Desktop\sparesco-catalog\imports\Argo Hytos\images\000077_5ee85c4f835c.jpg","argo-hytos/000077_5ee85c4f835c.jpg",""
uploaded,"C:\Users\dhwan\Desktop\sparesco-catalog\imports\Argo Hytos\images\000082_1b8d8c49d554.png","argo-hytos/000082_1b8d8c49d554.png",""
uploaded,"C:\Users\dhwan\Desktop\sparesco-catalog\imports\Argo Hytos\images\000083_8a2c55796343.jpg","argo-hytos/000083_8a2c55796343.jpg",""
uploaded,"C:\Users\dhwan\Desktop\sparesco-catalog\imports\Argo Hytos\images\000080_a0cce33b8c8e.jpg","argo-hytos/000080_a0cce33b8c8e.jpg",""
uploaded,"C:\Users\dhwan\Desktop\sparesco-catalog\imports\Argo Hytos\images\000084_e76daae89ca4.jpg","argo-hytos/000084_e76daae89ca4.jpg",""
uploaded,"C:\Users\dhwan\Desktop\sparesco-catalog\imports\Argo Hytos\images\000085_407405b341a1.jpg","argo-hytos/000085_407405b341a1.jpg",""
uploaded,"C:\Users\dhwan\Desktop\sparesco-catalog\imports\Argo Hytos\images\000091_01abacb85b96.jpg","argo-hytos/000091_01abacb85b96.jpg",""
uploaded,"C:\Users\dhwan\Desktop\sparesco-catalog\imports\Argo Hytos\images\000089_09512bfbd466.jpg","argo-hytos/000089_09512bfbd466.jpg",""
uploaded,"C:\Users\dhwan\Desktop\sparesco-catalog\imports\Argo Hytos\images\000086_7c0895409b7e.jpg","argo-hytos/000086_7c0895409b7e.jpg",""
uploaded,"C:\Users\dhwan\Desktop\sparesco-catalog\imports\Argo Hytos\images\000087_b977fe889e9f.jpg","argo-hytos/000087_b977fe889e9f.jpg",""
uploaded,"C:\Users\dhwan\Desktop\sparesco-catalog\imports\Argo Hytos\images\000088_aeac368fea18.jpg","argo-hytos/000088_aeac368fea18.jpg",""
uploaded,"C:\Users\dhwan\Desktop\sparesco-catalog\imports\Argo Hytos\images\000092_ce11a1198e13.jpg","argo-hytos/000092_ce11a1198e13.jpg",""
uploaded,"C:\Users\dhwan\Desktop\sparesco-catalog\imports\Argo Hytos\images\000090_2b54ce88de92.jpg","argo-hytos/000090_2b54ce88de92.jpg",""
uploaded,"C:\Users\dhwan\Desktop\sparesco-catalog\imports\Argo Hytos\images\000093_1d5b1ffaf7ea.jpg","argo-hytos/000093_1d5b1ffaf7ea.jpg",""
uploaded,"C:\Users\dhwan\Desktop\sparesco-catalog\imports\Argo Hytos\images\000094_de39ae4b6288.jpg","argo-hytos/000094_de39ae4b6288.jpg",""
uploaded,"C:\Users\dhwan\Desktop\sparesco-catalog\imports\Argo Hytos\images\000095_8665dfd6a17c.jpg","argo-hytos/000095_8665dfd6a17c.jpg",""
uploaded,"C:\Users\dhwan\Desktop\sparesco-catalog\imports\Argo Hytos\images\000099_45304d0a69f5.jpg","argo-hytos/000099_45304d0a69f5.jpg",""
uploaded,"C:\Users\dhwan\Desktop\sparesco-catalog\imports\Argo Hytos\images\000098_524c80d1647f.jpg","argo-hytos/000098_524c80d1647f.jpg",""
uploaded,"C:\Users\dhwan\Desktop\sparesco-catalog\imports\Argo Hytos\images\000097_d9f3194502f9.jpg","argo-hytos/000097_d9f3194502f9.jpg",""
uploaded,"C:\Users\dhwan\Desktop\sparesco-catalog\imports\Argo Hytos\images\000096_385d8eacebad.jpg","argo-hytos/000096_385d8eacebad.jpg",""
uploaded,"C:\Users\dhwan\Desktop\sparesco-catalog\imports\Argo Hytos\images\000102_d9027d3228f2.jpg","argo-hytos/000102_d9027d3228f2.jpg",""
uploaded,"C:\Users\dhwan\Desktop\sparesco-catalog\imports\Argo Hytos\images\000100_ba4925963e55.jpg","argo-hytos/000100_ba4925963e55.jpg",""
uploaded,"C:\Users\dhwan\Desktop\sparesco-catalog\imports\Argo Hytos\images\000101_1af80079d646.jpg","argo-hytos/000101_1af80079d646.jpg",""
uploaded,"C:\Users\dhwan\Desktop\sparesco-catalog\imports\Argo Hytos\images\000104_886ab33c1966.jpg","argo-hytos/000104_886ab33c1966.jpg",""
uploaded,"C:\Users\dhwan\Desktop\sparesco-catalog\imports\Argo Hytos\images\000106_a8971ab53fb8.png","argo-hytos/000106_a8971ab53fb8.png",""
