status,file,key,error
uploaded,"C:\Users\dhwan\Desktop\sparesco-catalog\imports\Compressed Air Filters\images\000049_c490b3fe55d8.jpg","compressed-air-filters/000049_c490b3fe55d8.jpg",""
uploaded,"C:\Users\dhwan\Desktop\sparesco-catalog\imports\Compressed Air Filters\images\000050_eb3eea1d0fef.jpg","compressed-air-filters/000050_eb3eea1d0fef.jpg",""
uploaded,"C:\Users\dhwan\Desktop\sparesco-catalog\imports\Compressed Air Filters\images\000047_cda4865f8b9a.jpg","compressed-air-filters/000047_cda4865f8b9a.jpg",""
uploaded,"C:\Users\dhwan\Desktop\sparesco-catalog\imports\Compressed Air Filters\images\000052_997a2f8fe531.jpg","compressed-air-filters/000052_997a2f8fe531.jpg",""
uploaded,"C:\Users\dhwan\Desktop\sparesco-catalog\imports\Compressed Air Filters\images\000053_48e36b41006a.jpg","compressed-air-filters/000053_48e36b41006a.jpg",""
uploaded,"C:\Users\dhwan\Desktop\sparesco-catalog\imports\Compressed Air Filters\images\000055_0a02f9751d61.webp","compressed-air-filters/000055_0a02f9751d61.webp",""
uploaded,"C:\Users\dhwan\Desktop\sparesco-catalog\imports\Compressed Air Filters\images\000048_1235bb67b1d5.jpg","compressed-air-filters/000048_1235bb67b1d5.jpg",""
uploaded,"C:\Users\dhwan\Desktop\sparesco-catalog\imports\Compressed Air Filters\images\000051_6326343a1fab.jpg","compressed-air-filters/000051_6326343a1fab.jpg",""
uploaded,"C:\Users\dhwan\Desktop\sparesco-catalog\imports\Compressed Air Filters\images\000056_24e003cd4559.webp","compressed-air-filters/000056_24e003cd4559.webp",""
uploaded,"C:\Users\dhwan\Desktop\sparesco-catalog\imports\Compressed Air Filters\images\000054_87f14efd6c70.webp","compressed-air-filters/000054_87f14efd6c70.webp",""
uploaded,"C:\Users\dhwan\Desktop\sparesco-catalog\imports\Compressed Air Filters\images\000059_45abdf5cadd9.webp","compressed-air-filters/000059_45abdf5cadd9.webp",""
uploaded,"C:\Users\dhwan\Desktop\sparesco-catalog\imports\Compressed Air Filters\images\000063_4729e7d0208a.webp","compressed-air-filters/000063_4729e7d0208a.webp",""
uploaded,"C:\Users\dhwan\Desktop\sparesco-catalog\imports\Compressed Air Filters\images\000060_d7370582eda5.webp","compressed-air-filters/000060_d7370582eda5.webp",""
uploaded,"C:\Users\dhwan\Desktop\sparesco-catalog\imports\Compressed Air Filters\images\000057_cf1fc2714351.webp","compressed-air-filters/000057_cf1fc2714351.webp",""
uploaded,"C:\Users\dhwan\Desktop\sparesco-catalog\imports\Compressed Air Filters\images\000061_0317bb094ace.webp","compressed-air-filters/000061_0317bb094ace.webp",""
